MainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
223,Cassnet St,Dickens St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
224,Ayr Rd,Orkney Rd,Beacon St,4,08:00:00.0000000,12:00:00.0000000,Even,0.0684,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
225,Chandler St,Berkeley St,Columbus Ave,1S,12:00:00.0000000,16:00:00.0000000,Even,0.2229,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
226,Carson St,Crescent Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1138,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
227,Blue Hill Ave,Dudley St,Quincy St,10R,00:01:00.0000000,07:00:00.0000000,,0.7790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
228,Belfort St,Dorchester Ave,Saxton St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1481,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
229,Charlame St,Laurel St,Dead End,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1182,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
230,Ayr Rd,Orkney Rd,Beacon St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0684,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
231,Ashford St,Linden St,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Even,0.4869,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
232,Babcock St,Brookline Town Line,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1970,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
233,Babcock St,Brookline Town Line,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1970,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
234,Chester St,Brighton Av,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1413,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
235,Bennington St,Meridian St,Prescott St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.5362,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
236,Beecher St,Paul Gore St,Boylston St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0919,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
237,Aldwin Rd,Washington St,Brookway Rd,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0396,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
238,Chestnut Hill Ave,Commonwealth Ave,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Odd,0.2331,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
239,Astoria St,Flint St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1830,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
240,Braemore Rd,Commonwealth Ave,Chiswick Rd,4,12:00:00.0000000,16:00:00.0000000,Even,0.0943,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
241,Bowdoin Ave,Eldon St,Nottingham St,3,12:00:00.0000000,16:00:00.0000000,Even,0.3093,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
242,Amory St,Boylston St,Williams St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.7068,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
243,Baird St,Blue Hill Ave,Morton St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1117,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
244,Baird St,Blue Hill Ave,Morton St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1117,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
245,Burney St,Tremont St,Delle Ave,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0597,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
246,Brewer St,Burroughs St,Eliot St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1146,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
247,Brookledge St,Humboldt Ave,Elm Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2225,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
248,Bakersfield St,Willis St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1922,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
249,Alpine St,St James St,Regent St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1850,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
250,Boston St,Powers St,Columbia Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.5703,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
251,Bakersfield St,Willis St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1922,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
252,Auburn St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1320,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
253,Albany St,Herald St,Randolph St,1S,00:01:00.0000000,07:00:00.0000000,,0.3625,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
254,Arcadia Ter,Arcadia St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.0241,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
255,Clarendon St,Boylston St,Commonwealth Ave,1B,06:00:00.0000000,08:00:00.0000000,Odd,0.1186,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
256,Arbutus St,Blue Hill Ave,Irma St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
257,Charlesgate West,Commonwealth Ave,Beacon St,10F,00:01:00.0000000,07:00:00.0000000,,0.0784,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258,Arcadia St,School St,Atherton St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0769,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
259,Baldwin St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1019,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
260,Armstrong St,Chestnut Ave,Mozart St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1049,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
261,Arklow St,Walden St,Round Hill St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0390,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
262,Baldwin St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1019,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
263,Baldwin St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0964,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
264,Alpine St,St James St,Regent St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1850,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
265,Baldwin St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0964,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
266,Athens St,D St,Dorchester St,5,09:00:00.0000000,13:00:00.0000000,Even,0.3606,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
